cluster,geneID,SymbolA,SymbolB
838,2520,GAST,XAGE3,
838,2520,GAST,CROCCP2,
838,2520,GAST,ATE1,
838,2520,GAST,ZZEF1,
838,2520,GAST,ZER1,
838,2520,GAST,NME2P1,
838,2520,GAST,HECTD3,
838,170626,XAGE3,ZNF644,
838,170626,XAGE3,METAP1D,
838,170626,XAGE3,WIZ,
838,170626,XAGE3,EHMT2,
838,170626,XAGE3,EHMT1,
838,170626,XAGE3,RSPRY1,
838,170626,XAGE3,GMCL1,
838,170626,XAGE3,RNPEPL1,
838,170626,XAGE3,PSMG2,
838,170626,XAGE3,CROCCP2,
838,170626,XAGE3,PSMG1,
839,7638,ZNF221,ZNF225,
839,7638,ZNF221,CDK11B,
839,7638,ZNF221,ZNF284,
840,100505741,SPATA1,SCYL2,
840,100505741,SPATA1,TLK2,
840,100505741,SPATA1,TLK1,
840,100505741,SPATA1,MAP3K4,
840,100505741,SPATA1,WNK2,
840,100505741,SPATA1,SMG6,
840,100505741,SPATA1,WNK1,
840,100505741,SPATA1,LRRC49,
840,100505741,SPATA1,VPS39,
840,100505741,SPATA1,C2orf44,
840,100505741,SPATA1,NECAP2,
840,100505741,SPATA1,KDM5C,
840,100505741,SPATA1,FTSJD2,
840,100505741,SPATA1,EP300,
840,100505741,SPATA1,SREK1,
840,100505741,SPATA1,C15orf39,
840,100505741,SPATA1,SORD,
840,100505741,SPATA1,RFX1,
840,100505741,SPATA1,ANKHD1-EIF4EBP3,
840,100505741,SPATA1,PRPF40A,
840,100505741,SPATA1,NECAP1,
840,100505741,SPATA1,FLYWCH2,
840,100505741,SPATA1,SMEK2,
840,100505741,SPATA1,GLTSCR1,
840,100505741,SPATA1,NUPL1,
841,79823,CAMKMT,COL1A2,
841,79823,CAMKMT,COL1A1,
841,79823,CAMKMT,SNX6,
841,79823,CAMKMT,HECTD1,
841,79823,CAMKMT,FEM1B,
841,10469,TIMM44,TPM2,
841,10469,TIMM44,COL1A1,
841,10469,TIMM44,COL1A2,
842,122786,FRMD6,RASSF8,
842,122786,FRMD6,TP53BP2,
842,122786,FRMD6,RASSF7,
842,122786,FRMD6,SNX17,
842,8045,RASSF7,PICK1,
842,8045,RASSF7,TP53BP2,
842,8045,RASSF7,CEP72,
842,8045,RASSF7,PPP1R13B,
842,8045,RASSF7,PSMC3,
842,8045,RASSF7,NCK2,
842,8045,RASSF7,TARSL2,
842,8045,RASSF7,PCM1,
842,8045,RASSF7,GNPTAB,
842,8045,RASSF7,CCDC6,
842,8045,RASSF7,PARD3,
842,8045,RASSF7,CENPH,
842,8045,RASSF7,SNAP29,
842,8045,RASSF7,CEP97,
842,8045,RASSF7,LRRFIP2,
842,11228,RASSF8,PARD3,
842,11228,RASSF8,TP53BP2,
842,11228,RASSF8,PPP1R13B,
842,11228,RASSF8,ZNF639,
842,11228,RASSF8,ZBTB2,
842,11228,RASSF8,POC1A,
842,11228,RASSF8,PCM1,
842,11228,RASSF8,GOLPH3,
842,11228,RASSF8,C17orf70,
842,11228,RASSF8,KIAA1712,
842,11228,RASSF8,GOLGA2,
842,11228,RASSF8,PRKCI,
842,11228,RASSF8,CORO1A,
843,10840,ALDH1L1,ALDH1L2,
843,160428,ALDH1L2,SUGT1,
843,160428,ALDH1L2,WDR11,
843,440193,CCDC88C,WDFY1,
843,440193,CCDC88C,RNASE7,
843,440193,CCDC88C,ALDH1L1,
844,1580,CYP4B1,PKLR,
844,22808,MRAS,PKLR,
844,221294,NT5DC1,PKLR,
844,221294,NT5DC1,GFAP,
844,221294,NT5DC1,HSP90AA4P,
845,79949,C10orf81,PBLD,
845,4148,MATN3,TF,
845,4148,MATN3,PBLD,
845,4148,MATN3,GDA,
845,64081,PBLD,ZRANB1,
846,79641,ROGDI,WDR7,
846,79641,ROGDI,DMXL1,
846,79641,ROGDI,DMXL2,
846,79641,ROGDI,ATP1A2,
846,79641,ROGDI,MYH7,
846,79641,ROGDI,TUBA3C,
846,79641,ROGDI,ATP2A1,
846,79641,ROGDI,MYH8,
847,55531,ELMOD1,LRRC15,
847,55531,ELMOD1,LDHC,
847,55531,ELMOD1,PKP3,
847,3939,LDHA,LDHC,
847,3939,LDHA,LDHB,
847,3945,LDHB,LDHC,
848,6258,RXRG,NR1H2,
848,6258,RXRG,RXRA,
848,6258,RXRG,NR2F6,
849,7003,TEAD1,RAD51,
849,8463,TEAD2,TEAD1,
849,8463,TEAD2,WWTR1,
849,8463,TEAD2,YAP1,
849,8463,TEAD2,UBN2,
849,8463,TEAD2,HIRA,
849,8463,TEAD2,SUPT16H,
849,8463,TEAD2,RFC1,
849,7004,TEAD4,TEAD2,
849,7004,TEAD4,WWTR1,
849,7004,TEAD4,TEAD1,
849,7004,TEAD4,YAP1,
849,7004,TEAD4,DLG3,
849,7004,TEAD4,VASP,
849,7004,TEAD4,PARN,
849,7004,TEAD4,LYPLA1,
849,7004,TEAD4,VTA1,
849,7004,TEAD4,FN1,
849,7004,TEAD4,SNX6,
849,25937,WWTR1,TEAD1,
849,25937,WWTR1,TEAD3,
849,25937,WWTR1,BTRC,
850,8621,CDK13,CDK12,
850,8621,CDK13,HSP90AA4P,
850,8621,CDK13,HSP90AB3P,
850,8621,CDK13,HSP90AB4P,
850,8621,CDK13,NEK3,
850,8621,CDK13,SPSB3,
850,8621,CDK13,FKBP5,
850,8621,CDK13,HSP90AA5P,
850,8621,CDK13,HSP90AA1,
850,8621,CDK13,RBM14-RBM4,
850,8621,CDK13,HSP90AB1,
850,8621,CDK13,FBXO44,
850,8621,CDK13,RB1,
850,8621,CDK13,CCNK,
850,8621,CDK13,FBXO11,
850,8621,CDK13,KEAP1,
850,8621,CDK13,DSTYK,
850,8621,CDK13,TUBA4A,
850,8621,CDK13,TUBB4,
850,8621,CDK13,TUBB8,
850,8621,CDK13,C10orf137,
850,8621,CDK13,TUBB2C,
850,8621,CDK13,TUBA1A,
850,8621,CDK13,KIAA1274,
850,8621,CDK13,PLS1,
850,8621,CDK13,TUBB,
851,1775,DNASE1L2,INSR,
851,1775,DNASE1L2,HSPA5,
851,148479,PHF13,TBX20,
851,148479,PHF13,DNASE1L2,
851,148479,PHF13,PPIE,
851,89874,SLC25A21,TBX20,
851,89874,SLC25A21,DNASE1L2,
851,89874,SLC25A21,PPIE,
851,57057,TBX20,TLE4,
851,57057,TBX20,TLE3,
851,57057,TBX20,TLE1,
851,57057,TBX20,DNASE1L2,
852,23588,KLHDC2,SELS,
852,23588,KLHDC2,RNF169,
852,23588,KLHDC2,CUL5,
852,23588,KLHDC2,CUL2,
852,23588,KLHDC2,FAIM,
852,23588,KLHDC2,NUDCD3,
852,23588,KLHDC2,C14orf104,
852,23588,KLHDC2,TCEB1,
852,23588,KLHDC2,PTOV1,
852,23588,KLHDC2,ARIH1,
852,23588,KLHDC2,CCT2,
852,23588,KLHDC2,UBE2CBP,
852,23588,KLHDC2,RAB2A,
852,23588,KLHDC2,NMD3,
852,23588,KLHDC2,RSAD1,
852,23588,KLHDC2,CCT6A,
852,23588,KLHDC2,PFDN1,
852,23588,KLHDC2,KLHDC5,
852,23588,KLHDC2,IPO9,
852,23588,KLHDC2,CCT6B,
852,23588,KLHDC2,TCEB2,
852,23588,KLHDC2,PFDN5,
852,23588,KLHDC2,CCT5,
852,23588,KLHDC2,CCT3,
852,23588,KLHDC2,PFDN2,
852,23588,KLHDC2,STUB1,
852,23588,KLHDC2,CCZ1,
853,439,ASNA1,WRB,
853,439,ASNA1,ZNF579,
853,439,ASNA1,ASPSCR1,
853,439,ASNA1,NUDT9,
853,819,CAMLG,ASNA1,
853,819,CAMLG,TBC1D15,
853,53343,NUDT9,WDR5B,
853,53343,NUDT9,TRIM11,
854,5866,RAB3IL1,TMEM102,
854,5866,RAB3IL1,RAB3IP,
854,5866,RAB3IL1,PPFIA3,
854,5866,RAB3IL1,OPTN,
854,5866,RAB3IL1,ATG4C,
854,5866,RAB3IL1,CCDC102A,
854,5866,RAB3IL1,SUGP2,
854,5866,RAB3IL1,AMOT,
854,5866,RAB3IL1,PPIL4,
854,5866,RAB3IL1,RAB8A,
855,51608,GET4,UBL4A,
855,51608,GET4,BAG6,
855,8266,UBL4A,RPS6KB1,
855,8266,UBL4A,BAG6,
856,22977,AKR7A3,AKR7L,
856,22977,AKR7A3,AKR7A2,
856,22977,AKR7A3,COMMD9,
856,22977,AKR7A3,DDRGK1,
856,22977,AKR7A3,GNB2,
856,79025,C20orf195,STXBP4,
856,79025,C20orf195,EMB,
856,79025,C20orf195,AKR7A3,
856,79025,C20orf195,ACACA,
857,65258,MPPE1,EDEM1,
857,65258,MPPE1,ICAM4,
857,65258,MPPE1,TMEM186,
857,65258,MPPE1,UGT3A2,
857,65258,MPPE1,C6orf72,
857,65258,MPPE1,PIGB,
857,65258,MPPE1,SEMA6A,
857,65258,MPPE1,TMEM59L,
857,65258,MPPE1,GALNT4,
857,65258,MPPE1,DHFRL1,
857,65258,MPPE1,FZD2,
857,65258,MPPE1,ALG12,
857,65258,MPPE1,FAM55C,
857,65258,MPPE1,ECEL1,
857,65258,MPPE1,FUT8,
857,65258,MPPE1,FAM69A,
857,65258,MPPE1,SUSD1,
857,65258,MPPE1,AMIGO1,
857,65258,MPPE1,EXTL3,
857,65258,MPPE1,BTN2A2,
857,65258,MPPE1,GALNT12,
857,65258,MPPE1,PBXIP1,
857,65258,MPPE1,BACE2,
857,65258,MPPE1,CGRRF1,
857,65258,MPPE1,TMEM39A,
857,65258,MPPE1,GLB1L2,
857,65258,MPPE1,CCPG1,
857,65258,MPPE1,GAS6,
857,65258,MPPE1,LRP12,
857,65258,MPPE1,TMEM214,
857,65258,MPPE1,SUN2,
857,65258,MPPE1,HTATIP2,
857,65258,MPPE1,UGT8,
857,65258,MPPE1,GPC4,
857,65258,MPPE1,POMT1,
857,65258,MPPE1,EXT1,
857,65258,MPPE1,SUN1,
857,65258,MPPE1,PLXNA2,
857,65258,MPPE1,LOC100294276,
857,65258,MPPE1,ALG9,
857,65258,MPPE1,HYAL2,
857,65258,MPPE1,POMT2,
857,65258,MPPE1,CANX,
857,65258,MPPE1,GYLTL1B,
857,65258,MPPE1,GALNT7,
857,65258,MPPE1,LRFN3,
857,65258,MPPE1,TMEM192,
857,65258,MPPE1,CNTNAP3B,
857,65258,MPPE1,LRRC3,
857,65258,MPPE1,ATF6B,
857,65258,MPPE1,TMEM132A,
857,65258,MPPE1,HSPA5,
857,65258,MPPE1,B4GALT7,
857,65258,MPPE1,ABCA3,
857,65258,MPPE1,CMTM4,
857,65258,MPPE1,USP30,
857,65258,MPPE1,TXNDC15,
857,65258,MPPE1,FAM189B,
857,65258,MPPE1,MR1,
857,65258,MPPE1,FKRP,
857,65258,MPPE1,TMBIM6,
857,65258,MPPE1,SPPL2B,
857,65258,MPPE1,IMPAD1,
857,65258,MPPE1,CHST12,
857,65258,MPPE1,ERMP1,
857,65258,MPPE1,LMF2,
857,65258,MPPE1,CSGALNACT2,
857,65258,MPPE1,UXS1,
857,65258,MPPE1,PLXNB2,
857,65258,MPPE1,ADAM10,
858,64129,TINAGL1,HSPG2,
858,64129,TINAGL1,RIOK1,
858,64129,TINAGL1,PRMT5,
858,64129,TINAGL1,CD59,
858,64129,TINAGL1,LOXL2,
858,64129,TINAGL1,GNB2,
858,79797,ZNF408,NINL,
858,79797,ZNF408,FBN1,
858,79797,ZNF408,SHCBP1,
858,79797,ZNF408,SMYD2,
858,79797,ZNF408,MIPOL1,
858,79797,ZNF408,SEPHS2,
858,79797,ZNF408,LRP1B,
858,79797,ZNF408,LTBP1,
858,79797,ZNF408,LZTS2,
858,79797,ZNF408,HSPG2,
858,79797,ZNF408,LRP4,
858,79797,ZNF408,LTBP4,
858,79797,ZNF408,FBLN5,
858,79797,ZNF408,RPS27A,
858,79797,ZNF408,ZMYND8,
858,79797,ZNF408,APC,
858,79797,ZNF408,FAM123B,
858,79797,ZNF408,ZBTB9,
858,79797,ZNF408,TRIM41,
858,79797,ZNF408,TUBA3C,
858,79797,ZNF408,ZNF687,
858,79797,ZNF408,SORL1,
858,79797,ZNF408,FBXW8,
858,79797,ZNF408,VLDLR,
858,79797,ZNF408,NELL2,
858,79797,ZNF408,CUL7,
858,79797,ZNF408,LDLR,
858,79797,ZNF408,MTMR4,
858,79797,ZNF408,CDC27,
858,79797,ZNF408,ANAPC2,
858,79797,ZNF408,LRP2,
858,79797,ZNF408,CXXC1,
858,79797,ZNF408,FBN2,
858,79797,ZNF408,AGGF1,
858,79797,ZNF408,C2orf44,
858,79797,ZNF408,NOTCH3,
858,79797,ZNF408,CDC16,
858,79797,ZNF408,ZNF592,
858,79797,ZNF408,CDC23,
858,79797,ZNF408,FRAS1,
858,79797,ZNF408,ZNF460,
858,79797,ZNF408,GRN,
858,79797,ZNF408,ERBB2IP,
858,79797,ZNF408,ZNF828,
858,79797,ZNF408,KIAA0232,
858,79797,ZNF408,CENPB,
858,79797,ZNF408,USP9X,
858,79797,ZNF408,LAMA1,
858,79797,ZNF408,APPBP2,
858,79797,ZNF408,MRPS7,
858,79797,ZNF408,DAP3,
859,9071,CLDN10,FGF1,
859,9071,CLDN10,ATE1,
859,2246,FGF1,GPC1,
859,2246,FGF1,KIAA0182,
859,2246,FGF1,SDC4,
859,2246,FGF1,TGFBR3,
859,2246,FGF1,EGFLAM,
859,2246,FGF1,HMG20A,
859,2246,FGF1,GPC3,
859,2246,FGF1,SDC2,
860,2874,GPS2,ANKRD11,
860,2874,GPS2,NCOR2,
860,2874,GPS2,PPFIA3,
860,2874,GPS2,TBL1X,
860,2874,GPS2,DAPK3,
860,2874,GPS2,NCOR1,
860,2874,GPS2,PPFIA1,
860,2874,GPS2,TBL1XR1,
860,2874,GPS2,HDAC3,
860,2874,GPS2,CYTH3,
860,2874,GPS2,DCTN6,
860,2874,GPS2,TRIM68,
860,2874,GPS2,FOXK1,
860,2874,GPS2,C17orf39,
860,2874,GPS2,FOXK2,
860,2874,GPS2,ACTR10,
860,2874,GPS2,MAPK3,
860,2874,GPS2,ARMC8,
860,2874,GPS2,DCTN4,
860,2874,GPS2,DCTN3,
860,2874,GPS2,MKLN1,
860,2874,GPS2,CREB1,
860,2874,GPS2,C20orf11,
860,2874,GPS2,ACTR1B,
861,5026,P2RX5,DNAJB9,
861,5026,P2RX5,LOC100507680,
861,5026,P2RX5,FAM126A,
861,5026,P2RX5,STK17B,
861,5026,P2RX5,ITPA,
861,5026,P2RX5,ARV1,
861,5026,P2RX5,GALNS,
861,5026,P2RX5,TTC17,
861,5026,P2RX5,DPH1,
861,5026,P2RX5,CANX,
861,5026,P2RX5,USP30,
861,5026,P2RX5,BRAT1,
861,5026,P2RX5,PBXIP1,
861,5026,P2RX5,TNPO3,
861,5026,P2RX5,PDS5B,
861,5026,P2RX5,ADCK1,
861,5026,P2RX5,SC4MOL,
861,5026,P2RX5,CLSTN1,
861,5026,P2RX5,TMEM131,
861,5026,P2RX5,MTFR1,
861,5026,P2RX5,WDR45L,
861,5026,P2RX5,NOP56,
861,5026,P2RX5,TIMM17A,
862,2517,FUCA1,MARK2,
862,2517,FUCA1,PRKD1,
862,2517,FUCA1,CHCHD5,
862,2517,FUCA1,PDIA5,
862,2517,FUCA1,TIPRL,
862,2517,FUCA1,FUCA2,
862,2517,FUCA1,SUMF1,
863,126272,EID2B,MAGEE1,
863,57692,MAGEE1,EID2,
863,57692,MAGEE1,CRAMP1L,
863,57692,MAGEE1,MCC,
863,57692,MAGEE1,YLPM1,
863,57692,MAGEE1,BCAS3,
863,57692,MAGEE1,CWF19L2,
863,57692,MAGEE1,C16orf70,
863,57692,MAGEE1,GATAD2B,
863,57692,MAGEE1,KIDINS220,
864,995,CDC25C,SUFU,
864,995,CDC25C,SHC1,
864,6464,SHC1,SHC2,
864,6464,SHC1,RASAL2,
864,6464,SHC1,PEAK1,
864,6464,SHC1,FAM59A,
864,6464,SHC1,AP2A1,
864,6464,SHC1,AMD1,
864,6464,SHC1,AP1B1,
865,2298,FOXD4,FOXD4L1,
865,2298,FOXD4,PDK2,
865,2298,FOXD4,PDK1,
865,2298,FOXD4,PPP2CA,
865,2298,FOXD4,ZBTB9,
865,2298,FOXD4,PDK3,
865,2298,FOXD4,PPP2R2D,
865,2298,FOXD4,CHCHD2,
865,2298,FOXD4,SLC4A7,
865,2298,FOXD4,FOXD2,
865,2298,FOXD4,PPP2R1B,
865,2298,FOXD4,PDHX,
865,2298,FOXD4,AHCYL2,
865,2298,FOXD4,PPP2R2A,
865,2298,FOXD4,PSMG4,
865,2298,FOXD4,PSMG3,
865,2298,FOXD4,PDHB,
865,2298,FOXD4,TTC19,
865,2298,FOXD4,GGPS1,
865,2298,FOXD4,PPP2CB,
865,2298,FOXD4,C1QBP,
865,2298,FOXD4,PPP2R1A,
865,2298,FOXD4,DLAT,
865,2298,FOXD4,PDHA1,
865,2298,FOXD4,PRAME,
865,2298,FOXD4,KIAA0232,
865,2298,FOXD4,AHCYL1,
865,2298,FOXD4,BAG1,
865,2298,FOXD4,ANKRD52,
866,3337,DNAJB1,TTLL12,
866,3337,DNAJB1,DNAJB5,
866,3337,DNAJB1,DCAF6,
866,3337,DNAJB1,GLB1,
866,11080,DNAJB4,DNAJB1,
866,11080,DNAJB4,SYNM,
866,11080,DNAJB4,DNAJB5,
866,11080,DNAJB4,C3orf38,
866,11080,DNAJB4,TTLL12,
866,11080,DNAJB4,GLB1,
866,9127,P2RX6,DNAJB5,
866,9127,P2RX6,BAG5,
866,9127,P2RX6,DNAJB4,
867,112849,C14orf149,CCNE2,
867,112849,C14orf149,DIXDC1,
867,112849,C14orf149,UTRN,
867,112849,C14orf149,ALDH7A1,
867,112849,C14orf149,POLR3C,
867,112849,C14orf149,ACOT9,
867,112849,C14orf149,RPS14,
867,8532,CPZ,C14orf149,
867,8532,CPZ,BAG1,
868,3226,HOXC10,SNX15,
868,3226,HOXC10,TRMU,
868,3226,HOXC10,MAPK14,
868,3226,HOXC10,MAPK9,
868,29907,SNX15,NT5C2,
869,149420,PDIK1L,CTDSPL2,
869,149420,PDIK1L,C1orf174,
869,149420,PDIK1L,HSP90AB4P,
869,149420,PDIK1L,HSP90AA5P,
869,149420,PDIK1L,FKBP5,
869,149420,PDIK1L,SRC,
869,149420,PDIK1L,CDC37,
869,149420,PDIK1L,HSP90AA1,
869,149420,PDIK1L,HSP90AB1,
869,140901,STK35,CTDSPL2,
869,140901,STK35,HSP90AB3P,
869,140901,STK35,HSP90AA5P,
869,140901,STK35,HSP90AB4P,
869,140901,STK35,CDC37L1,
869,140901,STK35,HSP90AA4P,
869,140901,STK35,C1orf174,
869,140901,STK35,UBP1,
869,140901,STK35,CDC37,
869,140901,STK35,HSP90AA1,
869,140901,STK35,HSP90AB1,
869,140901,STK35,FKBP5,
869,140901,STK35,TFCP2,
869,140901,STK35,PRR14L,
870,51179,HAO2,PPFIBP1,
870,51179,HAO2,SMG6,
870,51179,HAO2,PPM1A,
870,51179,HAO2,RBPMS,
870,51179,HAO2,RBPMS2,
870,51179,HAO2,PM20D2,
870,51179,HAO2,BCOR,
870,51179,HAO2,ASPSCR1,
870,51179,HAO2,TNIP1,
870,51179,HAO2,CTAGE5,
870,51179,HAO2,UBB,
870,51179,HAO2,CYHR1,
870,51179,HAO2,MIA3,
870,51179,HAO2,ZNF703,
870,51179,HAO2,WNK1,
870,51179,HAO2,UBAP2,
870,51179,HAO2,KIAA0182,
870,51179,HAO2,STIP1,
870,51179,HAO2,SF1,
870,51179,HAO2,HSPA8,
870,51179,HAO2,EIF4G3,
870,51179,HAO2,TBL1X,
870,51179,HAO2,TBL1XR1,
870,51179,HAO2,TRIM33,
870,8496,PPFIBP1,KANK2,
871,200232,C20orf106,UBASH3B,
871,80125,CCDC33,CENPF,
871,80125,CCDC33,UBASH3B,
871,80125,CCDC33,ADAMTS4,
871,80125,CCDC33,PRMT5,
871,80125,CCDC33,UBE2O,
871,25898,RCHY1,UBASH3B,
871,25898,RCHY1,ALAS1,
872,3603,IL16,RNF169,
872,3603,IL16,NRBP2,
872,3603,IL16,ZNF148,
872,3603,IL16,CAMK1,
873,468,ATF4,TBC1D25,
873,4943,TBC1D25,GABARAPL1,
873,4943,TBC1D25,GABARAP,
873,4943,TBC1D25,GABARAPL2,
873,4943,TBC1D25,OMA1,
874,55248,TMEM206,TMEM147,
874,55248,TMEM206,C14orf21,
874,55248,TMEM206,DCUN1D5,
874,55248,TMEM206,KNTC1,
874,55248,TMEM206,WDR3,
874,55248,TMEM206,GNPAT,
874,55248,TMEM206,THADA,
874,55248,TMEM206,ZWILCH,
874,55248,TMEM206,PI4K2A,
874,55248,TMEM206,PBXIP1,
874,55248,TMEM206,RBM14-RBM4,
874,55248,TMEM206,IPO9,
874,55248,TMEM206,KIAA1244,
874,55248,TMEM206,PWP2,
874,55248,TMEM206,KIAA0776,
874,55248,TMEM206,COMMD3,
874,55248,TMEM206,HEATR3,
874,55248,TMEM206,PCYT1A,
874,55248,TMEM206,USP30,
874,55248,TMEM206,KIF14,
874,55248,TMEM206,FAM73A,
874,55248,TMEM206,EIF2B5,
874,55248,TMEM206,CKAP5,
874,55248,TMEM206,TMEM222,
874,55248,TMEM206,BZW2,
874,55248,TMEM206,RDH14,
874,55248,TMEM206,GBF1,
874,55248,TMEM206,RAB9B,
874,55248,TMEM206,GNB2,
874,55248,TMEM206,SAAL1,
874,55248,TMEM206,EIF2B4,
874,55248,TMEM206,STAT3,
874,55248,TMEM206,XPO7,
874,55248,TMEM206,TNPO2,
874,55248,TMEM206,EIF2B3,
874,55248,TMEM206,FAM114A2,
874,55248,TMEM206,XPO4,
874,55248,TMEM206,MTCH2,
874,55248,TMEM206,GLMN,
874,55248,TMEM206,TMEM38B,
874,55248,TMEM206,CDK5RAP3,
874,55248,TMEM206,C8orf47,
874,55248,TMEM206,PPP2R5E,
874,55248,TMEM206,TNPO3,
874,55248,TMEM206,TMEM68,
874,55248,TMEM206,IPO11,
874,55248,TMEM206,MMS22L,
874,55248,TMEM206,RANBP6,
874,55248,TMEM206,MTOR,
874,55248,TMEM206,MPZL1,
874,55248,TMEM206,SGPL1,
874,55248,TMEM206,HCCS,
874,55248,TMEM206,NR2F2,
874,55248,TMEM206,IPO7,
874,55248,TMEM206,DAB2IP,
874,55248,TMEM206,USP22,
874,55248,TMEM206,NUP160,
874,55248,TMEM206,TBRG4,
874,55248,TMEM206,VAMP3,
874,55248,TMEM206,GPD2,
874,55248,TMEM206,RRP1,
874,55248,TMEM206,ARMCX3,
874,55248,TMEM206,CISD2,
874,55248,TMEM206,CSE1L,
874,55248,TMEM206,TBC1D15,
874,55248,TMEM206,ARFGAP1,
874,55248,TMEM206,ASPHD2,
874,55248,TMEM206,TTYH3,
874,55248,TMEM206,C19orf25,
874,55248,TMEM206,GNB4,
874,55248,TMEM206,NRAS,
874,55248,TMEM206,RAP1B,
874,55248,TMEM206,STAG1,
874,55248,TMEM206,DDRGK1,
874,55248,TMEM206,RABGAP1,
874,55248,TMEM206,BZW1,
874,55248,TMEM206,TUBGCP2,
874,55248,TMEM206,GNA13,
874,55248,TMEM206,PRAF2,
874,55248,TMEM206,MZT2B,
874,55248,TMEM206,NUP155,
874,55248,TMEM206,ATP12A,
874,55248,TMEM206,GHDC,
874,55248,TMEM206,DEGS1,
874,55248,TMEM206,RINT1,
875,64805,P2RY12,TTC39A,
875,64805,P2RY12,CAV1,
875,64805,P2RY12,CRELD1,
875,64805,P2RY12,ECSIT,
875,64805,P2RY12,TMEM161B,
875,64805,P2RY12,TTYH3,
875,64805,P2RY12,MFSD8,
875,64805,P2RY12,LASS5,
875,64805,P2RY12,GOLGA5,
875,64805,P2RY12,NME2P1,
875,64805,P2RY12,ATP5B,
875,64805,P2RY12,KIAA2013,
875,64805,P2RY12,RNF170,
875,64805,P2RY12,SLC39A1,
875,64805,P2RY12,TNPO3,
875,64805,P2RY12,TSPAN15,
875,64805,P2RY12,ACP2,
875,64805,P2RY12,GOLPH3,
875,64805,P2RY12,LASS6,
875,64805,P2RY12,BLVRA,
875,64805,P2RY12,EBP,
875,64805,P2RY12,SACM1L,
875,64805,P2RY12,GPR89A,
875,64805,P2RY12,MRS2,
875,64805,P2RY12,ITPR2,
875,64805,P2RY12,C19orf25,
875,64805,P2RY12,COX1,
875,64805,P2RY12,ND1,
875,64805,P2RY12,GEMIN8,
875,64805,P2RY12,YIPF3,
875,64805,P2RY12,TM9SF3,
875,64805,P2RY12,ARL10,
875,64805,P2RY12,DYM,
875,64805,P2RY12,FITM2,
875,64805,P2RY12,ATP5F1,
875,64805,P2RY12,LMBR1,
875,64805,P2RY12,TMPPE,
875,64805,P2RY12,PTDSS2,
875,64805,P2RY12,SLC5A3,
875,64805,P2RY12,APOB,
875,64805,P2RY12,XPO4,
875,64805,P2RY12,ACAD9,
875,64805,P2RY12,ARL6IP5,
875,64805,P2RY12,ATP5H,
875,64805,P2RY12,GEMIN6,
875,64805,P2RY12,TMEM164,
875,64805,P2RY12,C2orf79,
876,2846,LPAR4,SLC25A35,
876,2846,LPAR4,ACAD10,
876,2846,LPAR4,ATL3,
876,2846,LPAR4,ATM,
876,2846,LPAR4,ARHGEF40,
876,2846,LPAR4,CAV1,
876,2846,LPAR4,C3orf31,
876,2846,LPAR4,SPG7,
876,2846,LPAR4,EFR3A,
876,2846,LPAR4,PPTC7,
876,2846,LPAR4,MTX1,
876,2846,LPAR4,RTCD1,
876,2846,LPAR4,NLRX1,
876,2846,LPAR4,PPP2R5E,
876,2846,LPAR4,BTAF1,
876,2846,LPAR4,KIAA1244,
876,2846,LPAR4,RNASEL,
876,2846,LPAR4,POTEF,
876,2846,LPAR4,DNAJC19,
876,2846,LPAR4,ATP2B2,
876,2846,LPAR4,PRKDC,
876,2846,LPAR4,CAND2,
876,2846,LPAR4,TUBB8,
876,2846,LPAR4,XPO1,
876,2846,LPAR4,LMBRD2,
876,2846,LPAR4,TTK,
876,2846,LPAR4,PDS5B,
876,2846,LPAR4,PDS5A,
876,2846,LPAR4,FASTKD1,
876,2846,LPAR4,FANCD2,
876,2846,LPAR4,BDH1,
877,30835,CD209,CLEC4M,
877,30835,CD209,HTR1B,
877,30835,CD209,HMGCR,
877,30835,CD209,ZNF703,
877,10332,CLEC4M,GRN,
877,10332,CLEC4M,GFAP,
878,8723,SNX4,SNX30,
878,8723,SNX4,ANKMY2,
878,8723,SNX4,ABCB10,
878,8723,SNX4,CACYBP,
878,51375,SNX7,SNX4,
878,51375,SNX7,DTNBP1,
878,51375,SNX7,BLOC1S2,
879,63920,C5orf54,CRLF3,
879,63920,C5orf54,ZNF507,
879,63920,C5orf54,ARNTL2,
879,63920,C5orf54,ARID3A,
879,133121,ENPP6,CRLF3,
879,133121,ENPP6,SACS,
879,133121,ENPP6,DIAPH3,
879,133121,ENPP6,RUNDC1,
879,133121,ENPP6,MEX3B,
879,133121,ENPP6,SCAMP1,
879,133121,ENPP6,ND5,
879,133121,ENPP6,GNPAT,
879,133121,ENPP6,NDUFB8,
879,133121,ENPP6,ZBTB33,
879,133121,ENPP6,NDUFB3,
879,133121,ENPP6,SLC26A6,
879,133121,ENPP6,NDUFB5,
879,133121,ENPP6,RIPK4,
879,133121,ENPP6,C14orf80,
879,133121,ENPP6,NDUFB9,
879,133121,ENPP6,GLMN,
879,133121,ENPP6,ALG9,
879,133121,ENPP6,MKS1,
879,133121,ENPP6,TMEM111,
879,133121,ENPP6,STX7,
879,133121,ENPP6,USP22,
879,133121,ENPP6,AGTRAP,
879,133121,ENPP6,NDUFA7,
879,133121,ENPP6,IMPAD1,
879,133121,ENPP6,STEAP3,
879,133121,ENPP6,VAMP3,
879,133121,ENPP6,GLB1L2,
879,133121,ENPP6,NUP85,
879,133121,ENPP6,PTPN1,
